id,time,var,percentage
4,2016w7,13.60122246,97.71861859
4,2016w8,1.532632469,100
4,2016w9,1.086253939,100
4,2016w10,0.585050032,100
4,2016w11,0.682023072,100
4,2016w12,1.213452839,100
4,2016w13,1.702141101,100
4,2016w14,0.256618526,100
4,2016w15,0.332489199,100
4,2016w16,0.581232249,100
4,2016w17,0.174514971,100
4,2016w18,0.185921839,100
4,2016w19,0.560838389,99.9751939
4,2016w20,0.434129137,100
4,2016w21,0.732088,99.86604707
4,2016w22,0.261771583,100
4,2016w23,0.915840586,99.95838896
4,2016w24,2.799070175,99.85900541
4,2016w25,3.193848291,99.69902431
4,2016w26,1.96734257,100
4,2016w27,1.82052965,99.82963661
4,2016w28,0.345896484,100
4,2016w29,1.218929717,99.85939258
4,2016w30,2.07962231,99.90242773
4,2016w31,2.783039386,99.98428057
4,2016w32,0.854088012,99.9983456
4,2016w33,0.640906862,99.97517255
4,2016w34,1.160305993,99.88420757
4,2016w35,0.824459224,100
4,2016w36,0.112456923,100
4,2016w37,0.364044062,99.97682541
4,2016w38,2.680738224,99.85768893
4,2016w39,0.164322181,100
4,2016w40,0.466197041,100
4,2016w41,0.791883725,100
4,2016w42,1.215153388,100
4,2016w43,2.279338579,100
4,2016w44,0.226586542,100
4,2016w45,3.693418133,99.98340607
4,2016w46,1.526726209,100
4,2016w47,0.800923794,100
4,2016w48,1.917377962,99.9950176
4,2016w49,0.495092038,100
4,2016w50,1.287218035,99.9304463
4,2016w51,1.272966036,99.99817492
4,2016w52,1.491658079,100
4,2017w1,8.358616765,98.49863286
4,2017w2,1.139963699,100
4,2017w3,0.611907405,100
4,2017w4,0.11022242,100
4,2017w5,0.148104515,100
4,2017w6,0.495119515,100
4,2017w7,8.711524389,98.43690494
4,2017w8,1.723731709,100
4,2017w9,1.71057007,99.69550539
4,2017w10,0.77897644,100
4,2017w11,1.615419176,100
4,2017w12,1.216572145,100
4,2017w13,1.005092597,100
4,2017w14,1.141672251,99.97350555
4,2017w16,1.364593912,100
4,2017w17,1.685922486,100
4,2017w18,0.132692655,100
4,2017w19,0.288268654,100
4,2017w20,1.239723683,100
4,2017w21,1.07069198,99.98502894
4,2017w22,2.089676416,99.89238232
4,2017w23,2.900435608,99.89737818
4,2017w24,1.164277194,99.89239836
4,2017w25,1.890201868,99.86920963
4,2017w26,2.122206083,100
4,2017w27,0.602623882,99.95365543
4,2017w28,1.468168549,99.98510254
4,2017w29,1.48167392,100
4,2017w30,2.365803372,99.91887283
4,2017w31,3.661155964,99.71349078
4,2017w32,2.359176321,99.7365194
4,2017w33,2.818712765,99.84059789
4,2017w34,0.740459387,99.99172815
4,2017w35,0.87212205,99.99669285
4,2017w36,4.228120209,99.8131552
4,2017w37,2.811030483,99.59804813
4,2017w38,0.460306038,100
4,2017w39,3.370767187,99.70565863
4,2017w40,1.729121623,99.97354366
4,2017w41,2.062795237,99.93386134
4,2017w42,1.767751719,99.99834044
4,2017w43,4.079509058,99.8478836
4,2017w44,0.521517022,100
4,2017w45,0.72998915,99.98346151
4,2017w46,76.26989245,82.30313854
4,2017w47,98.93084945,76.53439153
4,2017w48,0.941495192,99.9950396
4,2017w49,1.908286789,100
4,2017w50,1.653064787,100
4,2017w51,2.00843676,100
4,2017w52,3.466082804,99.59325397
4,2018w1,0.912891177,100
4,2018w2,0.85011211,100
4,2018w3,5.482467562,98.74432423
4,2018w4,2.450277122,100
4,2018w5,3.848073442,98.84768873
4,2018w6,9.826903596,96.81870068
4,2018w7,3.019470315,99.15472885
4,2018w8,0.108462112,100
4,2018w9,0.731790741,100
4,2018w10,1.020846019,100
4,2018w11,0.346942926,100
4,2018w12,0.485210471,100
4,2018w13,0.431419362,100
4,2018w14,1.591156165,99.9619709
4,2018w15,1.155149057,99.99834653
5,2015w16,0.023217439,100
5,2015w17,0.287454407,100
5,2015w18,0.771180313,100
5,2015w19,0.495276403,99.99834481
5,2015w20,0.311721887,100
5,2015w21,2.471430765,100
5,2015w22,4.535860658,100
5,2015w23,2.650966369,100
5,2015w24,2.032508997,100
5,2015w25,1.626262977,99.98677139
5,2015w26,1.117661596,100
5,2015w27,2.468448776,99.98015709
5,2015w28,1.119928972,100
5,2015w29,2.623434653,99.99834629
5,2015w30,5.488523835,99.96196587
5,2015w31,3.321867525,99.95700987
5,2015w32,1.353027562,100
5,2015w33,2.348371362,99.9702376
5,2015w34,11.03232428,99.6245141
5,2015w35,7.369837199,99.98675891
5,2015w36,8.651776184,99.84777537
5,2015w37,6.602961826,99.93218769
5,2015w38,5.56662892,100
5,2015w39,0.137914507,100
5,2015w40,0.68283423,100
5,2015w41,0.057149282,100
5,2015w42,1.036820487,100
5,2015w43,0.085266411,100
5,2015w44,0.06406225,100
5,2015w45,1.039143933,99.99834615
5,2015w46,0.353880955,100
5,2015w47,0.450091081,100
5,2015w48,4.913943796,99.48305857
5,2015w49,0.611756348,100
5,2015w50,0.27552148,100
5,2015w51,0.554874205,100
5,2015w52,0.220412307,100
5,2015w53,0.030710948,100
5,2016w1,0.343433059,100
5,2016w2,1.200437532,100
5,2016w3,1.140272906,100
5,2016w4,1.406850249,100
5,2016w5,0.42429332,100
5,2016w6,0.037361712,100
5,2016w7,11.42816604,98.74031649
5,2016w8,0.27222403,100
5,2016w9,0.860262538,100
5,2016w10,0.045917468,100
5,2016w11,0.165812625,100
5,2016w12,0.193591171,100
5,2016w13,0.666549459,100
5,2016w14,0.060485575,100
5,2016w15,0.122271789,100
5,2016w16,0.247342841,100
5,2016w17,0.038670377,100
5,2016w18,0.076238716,100
5,2016w19,3.848203239,99.99503804
5,2016w20,1.435703574,99.97519472
5,2016w21,3.186135385,99.88752522
5,2016w22,1.294153426,100
5,2016w23,3.477017206,99.96878414
5,2016w24,9.016016133,99.90544441
5,2016w25,9.131623289,99.58163839
5,2016w26,5.183854111,100
5,2016w27,6.523825559,99.80477475
5,2016w28,0.462960394,100
5,2016w29,2.241206031,99.99338296
5,2016w30,2.29648591,99.92558416
5,2016w31,2.365150213,99.98078636
5,2016w32,1.345713237,100
5,2016w33,1.706545385,100
5,2016w34,1.041535008,99.9387853
5,2016w35,0.777291122,100
5,2016w36,0.461609516,100
5,2016w37,0.593341485,100
5,2016w38,2.709730575,99.93546465
5,2016w39,0.299863818,100
5,2016w40,1.385145224,100
5,2016w41,3.035444815,100
5,2016w42,1.367605974,100
5,2016w43,0.952076944,100
5,2016w44,0.186400359,100
5,2016w45,1.938358208,100
5,2016w46,1.203105549,100
5,2016w47,0.043797867,100
5,2016w48,1.492492355,100
5,2016w49,0.296563897,100
5,2016w50,1.267262389,99.98674268
5,2016w51,1.01391182,100
5,2016w52,2.021274545,100
5,2017w1,2.885001352,99.98342752
5,2017w2,0.670681506,100
5,2017w3,0.223084205,100
5,2017w4,0.09486588,100
5,2017w5,0.035293257,100
5,2017w6,1.040694109,100
5,2017w7,4.34924833,99.86587405
5,2017w8,1.314686353,100
5,2017w9,1.888054201,100
5,2017w10,0.348073842,100
5,2017w11,0.678468092,100
5,2017w12,0.722191078,100
5,2017w13,0.134959332,100
5,2017w14,0.687301093,100
5,2017w16,0.793506933,100
5,2017w17,0.676317793,100
5,2017w18,0.129898664,100
5,2017w19,0.561947835,100
5,2017w20,1.963926577,100
5,2017w21,2.718206832,99.98191551
5,2017w22,1.906952083,100
5,2017w23,4.711644675,99.88131844
5,2017w24,0.371722613,100
5,2017w25,0.639126867,99.9639964
5,2017w26,0.285425098,100
5,2017w27,0.544318828,99.9819982
5,2017w28,0.548612542,100
5,2017w29,0.41255345,100
5,2017w30,1.878072202,99.99819875
5,2017w31,1.419184857,99.9928055
5,2017w32,1.349731171,100
5,2017w33,0.062006366,100
5,2017w34,0.968980413,100
5,2017w35,1.299728197,100
5,2017w36,2.440148156,99.97023662
5,2017w37,1.593979564,99.99669192
5,2017w38,0.185277596,100
5,2017w39,2.150898515,99.88921225
5,2017w40,0.741946096,99.98842497
5,2017w41,1.70101677,99.9933857
5,2017w42,0.386994485,100
5,2017w43,0.679662417,100
5,2017w44,0.195514203,100
5,2017w45,0.221033947,99.99834615
5,2017w46,9.325227563,100
5,2017w47,16.08287556,100
5,2017w48,0.306731093,100
5,2017w49,4.488524378,100
5,2017w50,3.498575072,100
5,2017w51,0.340399746,100
5,2017w52,1.40944216,99.99668869
5,2018w1,0.196903766,100
5,2018w2,0.409083313,100
5,2018w3,6.177642607,99.41422125
5,2018w4,0.823426542,100
5,2018w5,1.896165843,100
5,2018w6,2.268242336,100
5,2018w7,0.848840226,100
5,2018w8,0.309253381,100
5,2018w9,0.407746715,100
5,2018w10,7.002247415,100
5,2018w11,0.255737879,100
5,2018w12,1.478611488,100
5,2018w13,0.232779987,100
5,2018w14,0.485051475,100
5,2018w15,0.597102806,100
6,2015w16,0.531240125,100
6,2015w17,0.754763918,100
6,2015w18,2.205046257,99.94209516
6,2015w19,1.465223858,99.99172377
6,2015w20,1.264602071,100
6,2015w21,0.923591563,99.96856751
6,2015w22,2.911323411,99.93384931
6,2015w23,0.385389205,100
6,2015w24,2.027259782,100
6,2015w25,1.055644344,99.9206323
6,2015w26,0.42058083,99.98015709
6,2015w27,1.199279621,99.97354454
6,2015w28,0.27144612,100
6,2015w29,0.920716567,99.98511757
6,2015w30,2.647593548,99.8081852
6,2015w31,0.815204352,99.92062967
6,2015w32,0.26303924,100
6,2015w33,0.698717238,99.87928098
6,2015w34,4.570415515,99.57489745
6,2015w35,1.501550279,99.99503517
6,2015w36,1.249016923,99.87420134
6,2015w37,2.456498536,99.93383508
6,2015w38,1.632814491,99.99834541
6,2015w39,0.165951495,100
6,2015w40,0.399068583,100
6,2015w41,0.06250562,100
6,2015w42,0.789914231,99.99669236
6,2015w43,0.636082243,100
6,2015w44,0.273575296,100
6,2015w45,2.255057708,99.96692137
6,2015w46,1.301128854,100
6,2015w47,0.727549421,100
6,2015w48,8.422603353,99.08693203
6,2015w49,1.974941655,99.97850245
6,2015w50,0.810197156,99.99834629
6,2015w51,1.743945396,100
6,2015w52,0.485966325,100
6,2015w53,0.09448384,100
6,2016w1,0.929303487,100
6,2016w2,3.192518099,100
6,2016w3,2.217972007,100
6,2016w4,3.236992276,99.57954677
6,2016w5,0.678538448,100
6,2016w6,0.094025317,100
6,2016w7,12.07579313,98.02047442
6,2016w8,0.935373308,100
6,2016w9,0.78130232,100
6,2016w10,0.35463613,100
6,2016w11,0.425088322,100
6,2016w12,0.784963816,100
6,2016w13,1.122844215,100
6,2016w14,0.178163151,100
6,2016w15,0.42603432,100
6,2016w16,0.412161892,100
6,2016w17,0.151934594,100
6,2016w18,0.133655399,100
6,2016w19,0.382480737,99.98015479
